district,upazilla,jute,pdsi,pdsi_class,aet,aet_class,vap,vap_class,srad,srad_class,soil_moisture,soil_moisture_class,pet,pet_class,def,def_class,vs,vs_class,vpd,vpd_class,pr,pr_class,ro,ro_class,aspect,aspect_class,slope,slope_class,drainage_density,drainage_class,soil_type,soil_type_class,elevation,elevation_class
NAOGAON,Shapahar,marginally suitable,-1.249741,incipient dry spell,81.792964,low,2.548705,moderate,207.227453,moderate,129.274392,very low,112.161554,moderate,30.36847,high,1.252068,low,0.952977,moderate,111.51674,very low,29.733209,very low,175.263498,moderate,1.969477,very low,0.205158,low,4.0,Be,18.543134,very low
NATOR,Bagatipara,suitable,-1.63827,incipient dry spell,84.605288,moderate,2.597618,high,208.60009,high,125.318139,very low,113.002804,moderate,28.398065,moderate,1.26284,low,0.948981,moderate,113.198924,very low,28.705018,very low,175.174815,moderate,1.805578,very low,0.425423,moderate,11.0,Gd,7.975648,very low
NATOR,Baraigram,suitable,-1.637409,incipient dry spell,85.026445,moderate,2.613159,high,208.353852,moderate,124.490791,very low,112.729843,moderate,27.702159,moderate,1.243471,low,0.939644,moderate,113.540357,very low,28.589974,very low,175.367042,moderate,1.876495,very low,0.62756,high,10.494845,Gc,7.3963,very low
NATOR,Gurudaspur,not suitable,-1.559407,incipient dry spell,84.244878,low,2.622295,high,208.022954,moderate,118.197264,very low,112.466029,moderate,28.221609,moderate,1.23349,low,0.932323,moderate,114.179954,very low,29.957852,very low,174.423848,moderate,1.949437,very low,0.766908,high,5.372549,Ao,7.267179,very low
NATOR,Lalpur,suitable,-1.586194,incipient dry spell,85.505957,moderate,2.598754,high,208.559679,moderate,130.237837,very low,113.543498,high,28.03656,moderate,1.251486,low,0.977484,moderate,113.508646,very low,28.078848,very low,175.391496,moderate,1.978992,very low,0.407296,moderate,10.133333,Gc,7.763732,very low
NATOR,Natore,suitable,-1.522746,incipient dry spell,83.801441,low,2.603874,high,207.942632,moderate,119.892974,very low,112.868533,moderate,29.066705,high,1.266521,low,0.947436,moderate,113.21144,very low,29.485509,very low,174.136451,moderate,1.674833,very low,0.636588,high,9.25,Bd,7.453745,very low
NATOR,Singra,not suitable,-1.382796,incipient dry spell,83.642939,low,2.623767,high,207.504731,moderate,116.029108,very low,112.009648,moderate,28.366672,moderate,1.231317,low,0.918327,moderate,115.972643,very low,32.37465,very low,175.418049,moderate,1.961933,very low,0.852151,very high,4.0,Be,7.207583,very low
NAWABGANJ,Bholahat,marginally suitable,-1.405458,incipient dry spell,79.611318,very low,2.533959,moderate,210.201889,high,122.967686,very low,115.131898,high,35.521372,very high,1.333255,low,1.014582,high,99.946205,very low,20.354558,very low,175.38436,moderate,1.901908,very low,0.132601,very low,6.142857,WR,19.743195,very low
NAWABGANJ,Gomastapur,marginally suitable,-1.478385,incipient dry spell,81.082739,very low,2.53951,moderate,209.198466,high,125.952032,very low,114.480608,high,33.39802,very high,1.299582,low,1.009013,high,102.244713,very low,21.210069,very low,177.245314,moderate,2.115102,very low,0.242556,low,4.380282,Be,22.275029,very low
NAWABGANJ,Nachol,marginally suitable,-1.533826,incipient dry spell,81.965978,low,2.538302,moderate,209.492791,high,128.852268,very low,115.039216,high,33.072852,very high,1.3133,low,1.01797,high,102.944752,very low,21.083114,very low,176.295808,moderate,1.873055,very low,0.307335,low,4.014286,Be,23.868524,very low
NAWABGANJ,Nawabganj,suitable,-1.372574,incipient dry spell,81.896351,low,2.537189,moderate,210.432961,high,128.207283,very low,116.696458,high,34.79959,very high,1.322779,low,1.079136,very high,102.283715,very low,20.536392,very low,173.483259,moderate,1.65644,very low,0.286546,low,7.9,Nd,19.56797,very low
NAWABGANJ,Shibganj (Nawabganj),moderately suitable,-1.166402,incipient dry spell,80.410969,very low,2.531285,moderate,211.028366,high,126.712943,very low,116.151985,high,35.741162,very high,1.321666,low,1.049546,high,101.086511,very low,20.79275,very low,173.435539,moderate,1.744496,very low,0.230679,low,8.965517,Jc,22.778893,very low
NILPHAMARI,Dimla,suitable,0.845442,near normal,82.701852,low,2.528786,moderate,198.232093,very low,122.396639,very low,104.829173,very low,22.12844,low,1.139699,low,0.859566,low,213.538925,moderate,130.839687,moderate,172.616392,moderate,1.693437,very low,0.288297,low,4.0,Be,38.748598,very low
NILPHAMARI,Domar,very suitable,0.714312,near normal,82.718111,low,2.52101,moderate,199.416676,low,118.438834,very low,105.509702,very low,22.792046,low,1.147853,low,0.868005,low,204.612938,moderate,121.875731,moderate,173.071681,moderate,1.718326,very low,0.347112,low,3.9375,Ge,45.946079,very low
NILPHAMARI,Jaldhaka,suitable,0.434478,near normal,81.78843,low,2.545696,moderate,199.343836,low,114.163341,very low,105.663637,low,23.875261,low,1.165531,low,0.859021,low,195.634629,moderate,113.825737,moderate,172.344627,moderate,1.7557450000000001,very low,0.393855,low,4.0,Be,33.209445,very low
NILPHAMARI,Kishoreganj (Nilphamari),suitable,0.312319,near normal,82.23902,low,2.562333,moderate,200.134375,low,118.209517,very low,106.068472,low,23.828509,low,1.166333,low,0.852825,low,184.805992,low,102.553039,low,172.543621,moderate,1.844661,very low,0.410742,moderate,4.0,Be,24.920371,very low
NILPHAMARI,Nilphamari,suitable,0.242881,near normal,81.962818,low,2.542724,moderate,201.028873,low,114.591905,very low,106.705708,low,24.743905,moderate,1.169387,low,0.873009,low,178.296284,low,96.325883,low,174.414243,moderate,2.03365,very low,0.435458,moderate,4.0,Be,31.697452,very low
NILPHAMARI,Saidpur,very suitable,0.098777,near normal,82.687403,low,2.556655,moderate,201.73852,low,123.784592,very low,107.111242,low,24.424467,moderate,1.177194,low,0.865257,low,166.904286,low,84.208634,low,174.264882,moderate,2.260375,very low,0.401807,low,4.0,Be,24.128387,very low
PABNA,Atghoria,not suitable,-1.659937,incipient dry spell,86.057381,moderate,2.624536,high,208.179211,moderate,125.967098,very low,112.452513,moderate,26.39616,moderate,1.203152,low,0.940128,moderate,113.330541,very low,27.31107,very low,174.833551,moderate,1.853352,very low,0.526561,moderate,11.0,Gd,7.520541,very low
PABNA,Bera,not suitable,-1.406871,incipient dry spell,87.126996,moderate,2.645853,high,208.042451,moderate,127.278023,very low,111.177271,moderate,24.050787,moderate,1.075801,very low,0.922156,moderate,119.199119,very low,31.828472,very low,174.228958,moderate,1.754665,very low,0.371684,low,6.268657,WR,8.675139,very low
PABNA,Bhangura,not suitable,-1.756805,incipient dry spell,84.610456,moderate,2.636439,high,207.788757,moderate,117.883564,very low,112.1074,moderate,27.497313,moderate,1.210953,low,0.923563,moderate,113.095527,very low,28.514792,very low,174.624708,moderate,1.976413,very low,0.412886,moderate,4.75,Be,8.192396,very low
PABNA,Chatmohar,not suitable,-1.707062,incipient dry spell,85.04122,moderate,2.628491,high,208.100103,moderate,120.916354,very low,112.3626,moderate,27.32105,moderate,1.205965,low,0.934703,moderate,113.193736,very low,28.181067,very low,174.701774,moderate,1.874701,very low,0.530359,moderate,8.363636,Jc,8.019537,very low
PABNA,Faridpur (Pabna),not suitable,-1.782565,incipient dry spell,85.352203,moderate,2.638655,high,208.007788,moderate,119.077272,very low,112.199452,moderate,26.847976,moderate,1.191853,low,0.931436,moderate,113.175135,very low,27.791243,very low,174.664678,moderate,2.00934,very low,0.374274,low,6.527778,WR,8.613357,very low
PABNA,Iswardi,suitable,-1.472789,incipient dry spell,86.491247,moderate,2.609848,high,208.157453,moderate,134.461746,very low,112.978922,moderate,26.487984,moderate,1.21828,low,0.964231,moderate,113.947082,very low,27.522855,very low,176.006792,moderate,2.179579,very low,0.563779,moderate,9.888889,Bd,7.9441,very low
PABNA,Pabna,suitable,-1.499978,incipient dry spell,86.765308,moderate,2.623611,high,208.018247,moderate,129.911837,very low,112.53956,moderate,25.772757,moderate,1.192922,low,0.954071,moderate,113.866394,very low,27.103938,very low,174.883039,moderate,1.955549,very low,0.485392,moderate,10.072165,Gc,8.039694,very low
PABNA,Santhia,not suitable,-1.652042,incipient dry spell,86.490902,moderate,2.639895,high,207.986052,moderate,122.997539,very low,111.985629,moderate,25.496364,moderate,1.166427,low,0.933,moderate,114.858286,very low,28.238548,very low,174.515029,moderate,1.819425,very low,0.387094,low,9.378049,Bd,8.528529,very low
PABNA,Sujanagar,suitable,-1.352329,incipient dry spell,87.040973,moderate,2.640133,high,207.646189,moderate,124.788626,very low,111.770489,moderate,24.730448,moderate,1.128833,very low,0.946006,moderate,118.625809,very low,31.417239,very low,173.931726,moderate,1.645383,very low,0.390701,low,9.909091,Bd,8.121998,very low
PANCHAGARH,Atwari,suitable,0.297866,near normal,82.822252,low,2.500594,moderate,200.682364,low,112.367023,very low,106.583563,low,23.762397,low,1.174748,low,0.886115,low,188.640318,low,105.819559,low,177.338032,moderate,2.112386,very low,0.254091,low,4.684211,Be,61.337644,very low
PANCHAGARH,Boda,suitable,0.528988,near normal,83.210494,low,2.502798,moderate,199.965595,low,116.239355,very low,105.792911,low,22.582391,low,1.153905,low,0.873755,low,202.646204,moderate,119.445871,moderate,174.783887,moderate,2.310729,very low,0.358014,low,2.494845,Rd,60.962129,very low
PANCHAGARH,Debiganj,moderately suitable,0.499079,near normal,82.448793,low,2.519995,moderate,200.183546,low,114.651109,very low,105.924575,low,23.475525,low,1.150742,low,0.867445,low,193.907163,moderate,111.437152,moderate,175.282803,moderate,2.116768,very low,0.419373,moderate,3.974026,Ge,50.09879,very low
PANCHAGARH,Panchagarh,suitable,0.661783,near normal,83.989421,low,2.483073,moderate,199.225392,low,119.906101,very low,105.394352,very low,21.4041,low,1.157172,low,0.88563,low,220.293016,moderate,136.32017,moderate,174.692095,moderate,2.014352,very low,0.196426,very low,2.0,Rd,67.878779,very low
PANCHAGARH,Tetulia,moderately suitable,0.55623,near normal,83.379433,low,2.459088,moderate,198.118941,very low,116.585738,very low,105.467652,very low,22.087383,low,1.169722,low,0.918631,moderate,218.752962,moderate,135.359938,moderate,176.514926,moderate,2.287599,very low,0.072758,very low,1.458333,Bh,80.39412,very low
RAJSHAHI,Bagha,suitable,-1.700599,incipient dry spell,84.50327,moderate,2.588876,high,208.931847,high,127.206935,very low,114.014845,high,29.511366,high,1.237105,low,1.006572,high,112.007772,very low,27.553963,very low,174.325603,moderate,1.757909,very low,0.292968,low,9.488889,Bd,9.037876,very low
RAJSHAHI,Bagmara,moderately suitable,-1.501826,incipient dry spell,83.283291,low,2.589878,high,208.607338,high,123.689561,very low,113.28579,moderate,30.002007,high,1.260289,low,0.971348,moderate,109.750381,very low,26.531164,very low,173.912145,moderate,1.662283,very low,0.540162,moderate,8.9,Jc,7.658635,very low
RAJSHAHI,Rajshahi Metro,not suitable,-1.827007,incipient dry spell,83.002608,low,2.568408,moderate,209.208701,high,125.424989,very low,115.654979,high,32.654783,high,1.27382,low,1.063826,high,107.555679,very low,24.639872,very low,172.89232,moderate,1.674959,very low,0.233381,low,9.37037,Bd,9.369771,very low
RAJSHAHI,Charghat,suitable,-1.742373,incipient dry spell,83.666063,low,2.584132,high,209.192797,high,125.528468,very low,113.844184,high,30.1781,high,1.261848,low,0.98642,high,111.118707,very low,27.529236,very low,172.657101,moderate,1.457629,very low,0.313047,low,10.534884,Gc,8.833451,very low
RAJSHAHI,Durgapur (Rajshahi),moderately suitable,-1.554801,incipient dry spell,83.312788,low,2.583936,high,208.949997,high,124.858149,very low,113.676429,high,30.363441,high,1.262852,low,0.983586,high,110.365079,very low,27.118855,very low,173.764242,moderate,1.62741,very low,0.492315,moderate,11.0,Gd,7.409047,very low
RAJSHAHI,Godagari,marginally suitable,-1.668681,incipient dry spell,82.719015,low,2.544773,moderate,209.750934,high,130.28658,very low,116.091015,high,33.373656,very high,1.319181,low,1.057131,high,104.335917,very low,21.722972,very low,173.581472,moderate,1.706279,very low,0.327866,low,8.460177,Jc,15.058295,very low
RAJSHAHI,Mohanpur,moderately suitable,-1.616656,incipient dry spell,83.053578,low,2.571938,moderate,208.925627,high,127.696192,very low,114.247976,high,31.195329,high,1.291969,low,1.005545,high,107.248603,very low,24.276071,very low,175.982631,moderate,1.688639,very low,0.423018,moderate,11.0,Gd,8.224973,very low
RAJSHAHI,Paba,moderately suitable,-1.73324,incipient dry spell,83.111987,low,2.568193,moderate,209.218264,high,126.942297,very low,115.400871,high,32.290378,high,1.310152,low,1.036953,high,107.662001,very low,24.616405,very low,173.534843,moderate,1.549173,very low,0.384686,low,10.785714,Gc,8.026648,very low
RAJSHAHI,Puthia,suitable,-1.594321,incipient dry spell,83.687839,low,2.589171,high,208.931718,high,123.90292,very low,113.378042,moderate,29.689903,high,1.265125,low,0.969856,moderate,111.623789,very low,28.021598,very low,173.838996,moderate,1.555166,very low,0.470115,moderate,11.0,Gd,7.660022,very low
RAJSHAHI,Tanor,marginally suitable,-1.659847,incipient dry spell,82.855918,low,2.555472,moderate,209.144907,high,129.980936,very low,114.749656,high,31.892914,high,1.305044,low,1.014566,high,104.991985,very low,22.208627,very low,171.074737,moderate,1.847659,very low,0.364835,low,8.666667,Jc,12.02931,very low
RANGPUR,Badarganj,suitable,-0.068976,near normal,83.426577,low,2.576115,moderate,202.157595,low,130.024738,very low,107.292397,low,23.865714,low,1.183464,low,0.852081,low,161.478658,low,78.078526,low,174.470694,moderate,2.228242,very low,0.385645,low,4.0,Be,20.83919,very low
RANGPUR,Gangachara,suitable,0.318543,near normal,82.504778,low,2.579125,moderate,199.695983,low,118.862063,very low,105.601592,low,23.096208,low,1.158999,low,0.83682,low,189.487253,low,106.9629,low,171.234281,moderate,1.621587,very low,0.395002,low,4.0,Be,22.775133,very low
RANGPUR,Kaunia,suitable,0.141626,near normal,82.429815,low,2.600123,high,199.911622,low,116.076086,very low,105.294579,very low,22.863507,low,1.155506,low,0.809764,very low,191.976711,low,109.53385,low,172.360952,moderate,1.703214,very low,0.376801,low,4.0,Be,20.519951,very low
RANGPUR,Rangpur,suitable,0.101008,near normal,83.053273,low,2.58724,high,200.759221,low,121.927149,very low,106.172006,low,23.11872,low,1.162674,low,0.835129,low,178.123679,low,95.048912,low,172.855484,moderate,1.607581,very low,0.374672,low,4.0,Be,21.936572,very low
RANGPUR,Mithapukur,suitable,-0.242317,near normal,83.229863,low,2.597443,high,202.150592,low,122.718925,very low,106.967527,low,23.737603,low,1.168271,low,0.832531,low,163.820525,low,80.578279,low,173.904419,moderate,1.819807,very low,0.374076,low,4.0,Be,17.615143,very low
RANGPUR,Pirgachha,very suitable,-0.031425,near normal,82.504429,low,2.606724,high,200.828038,low,114.425002,very low,105.92567,low,23.420372,low,1.16081,low,0.813313,low,181.817341,low,99.305281,low,172.827481,moderate,1.635302,very low,0.391322,low,4.0,Be,17.661436,very low
RANGPUR,Pirganj (Rangpur),suitable,-0.514153,near normal,83.527282,low,2.603181,high,203.12101,low,124.941878,very low,107.737922,low,24.21019,moderate,1.184012,low,0.835773,low,153.439824,low,69.915731,low,174.088609,moderate,1.819925,very low,0.389986,low,4.0,Be,15.005825,very low
RANGPUR,Taraganj,suitable,0.072826,near normal,83.177248,low,2.569033,moderate,201.445405,low,125.069001,very low,106.767666,low,23.588871,low,1.175317,low,0.852592,low,171.39793,low,88.253542,low,175.057898,moderate,2.057575,very low,0.408321,moderate,4.0,Be,22.567157,very low
SIRAJGANJ,Belkuchi,suitable,-1.575855,incipient dry spell,84.826467,moderate,2.651242,high,208.093005,moderate,122.543107,very low,110.782281,moderate,25.957533,moderate,1.146464,low,0.875831,low,119.011247,very low,34.045331,very low,178.031516,moderate,2.093153,very low,0.365051,low,4.837838,Be,9.118587,very low
SIRAJGANJ,Chowhali,suitable,-1.562266,incipient dry spell,86.418339,moderate,2.651153,high,207.941772,moderate,126.61019,very low,110.770905,moderate,24.351816,moderate,1.075686,very low,0.904648,moderate,119.71911,very low,33.08218,very low,178.903435,moderate,1.911665,very low,0.406563,moderate,6.0,WR,9.350318,very low
SIRAJGANJ,Kamarkanda,very suitable,-1.514308,incipient dry spell,83.937448,low,2.647945,high,207.734788,moderate,119.637541,very low,110.865294,moderate,26.930884,moderate,1.219733,low,0.858874,low,119.058308,very low,35.038916,very low,175.51302,moderate,2.262501,very low,0.374857,low,4.0,Be,8.778207,very low
SIRAJGANJ,Kazipur,suitable,-1.127842,incipient dry spell,84.242242,low,2.643002,high,207.48088,moderate,131.268362,very low,110.108427,moderate,25.866177,moderate,1.117967,very low,0.858723,low,130.910391,very low,46.64668,very low,175.809541,moderate,2.443232,very low,0.382707,low,5.247312,Ao,10.417794,very low
SIRAJGANJ,Raiganj,suitable,-1.404056,incipient dry spell,83.334186,low,2.642001,high,207.502414,moderate,114.305659,very low,111.29236,moderate,27.958223,moderate,1.236596,low,0.871383,low,119.6052,very low,36.243608,very low,176.84291,moderate,2.317955,very low,0.383026,low,4.0,Be,9.399052,very low
SIRAJGANJ,Shahjadpur,suitable,-1.662219,incipient dry spell,85.607965,moderate,2.648079,high,207.777003,moderate,122.171412,very low,111.012088,moderate,25.403664,moderate,1.145786,low,0.899072,moderate,115.905236,very low,30.158474,very low,176.22801,moderate,1.931814,very low,0.377774,low,4.225,Be,8.811858,very low
SIRAJGANJ,Sirajganj,suitable,-1.351057,incipient dry spell,83.778347,low,2.646926,high,207.687409,moderate,122.850007,very low,110.558017,moderate,26.779708,moderate,1.148098,low,0.868048,low,123.784683,very low,39.972301,very low,176.273982,moderate,2.363763,very low,0.383304,low,5.294872,Ao,9.904162,very low
SIRAJGANJ,Tarash,not suitable,-1.502025,incipient dry spell,83.722944,low,2.634949,high,207.428909,moderate,114.03892,very low,111.812885,moderate,28.090138,moderate,1.218827,low,0.910618,moderate,116.269172,very low,32.533529,very low,176.240153,moderate,1.958483,very low,0.556167,moderate,4.0,Be,7.55762,very low
SIRAJGANJ,Ullapara,suitable,-1.628682,incipient dry spell,83.981421,low,2.643867,high,207.776897,moderate,115.886367,very low,111.315722,moderate,27.333648,moderate,1.210476,low,0.885773,low,115.325639,very low,31.319383,very low,176.714609,moderate,2.260049,very low,0.443672,moderate,4.0,Be,7.895137,very low
THAKURGAON,Baliadangi,suitable,-0.030153,near normal,81.506801,very low,2.516288,moderate,202.766752,low,107.880932,very low,108.20325,low,26.696273,moderate,1.1799,low,0.908756,moderate,164.320892,low,82.780628,low,177.859934,moderate,2.178532,very low,0.247221,low,5.0,Ao,46.345095,very low
THAKURGAON,Haripur,suitable,-0.116614,near normal,80.643181,very low,2.527285,moderate,205.211204,moderate,109.403956,very low,109.971556,moderate,29.328015,high,1.21207,low,0.92377,moderate,141.441082,very low,60.769557,very low,176.746784,moderate,1.867803,very low,0.173612,very low,5.0,Ao,34.259085,very low
THAKURGAON,Pirganj (Thakurgaon),very suitable,-0.00573,near normal,81.738578,low,2.526722,moderate,204.348028,moderate,113.751385,very low,109.046859,low,27.30783,moderate,1.20348,low,0.907116,moderate,148.430324,low,66.701539,low,175.741024,moderate,2.185257,very low,0.335736,low,4.891304,Be,38.701798,very low
THAKURGAON,Ranisonkail,very suitable,-0.099548,near normal,81.048174,very low,2.524578,moderate,204.287725,moderate,108.476129,very low,109.190119,low,28.142582,moderate,1.197457,low,0.914889,moderate,149.750785,low,68.672613,low,177.104416,moderate,2.000377,very low,0.310274,low,5.0,Ao,38.837872,very low
THAKURGAON,Thakurgaon,suitable,0.144454,near normal,82.089629,low,2.516857,moderate,201.978572,low,108.879492,very low,107.443573,low,25.354076,moderate,1.182786,low,0.888918,low,173.541724,low,91.437936,low,176.325037,moderate,2.250912,very low,0.37874,low,5.0,Ao,51.055312,very low
HABIGANJ,Ajmiriganj,not suitable,-2.452859,mild drought,86.889852,moderate,2.621273,high,205.267849,moderate,111.012787,very low,108.201858,low,21.312899,low,0.959916,very low,0.917434,moderate,178.92317,low,91.583627,low,173.909376,moderate,1.511292,very low,0.386264,low,4.0,Be,4.494096,very low
HABIGANJ,Bahubal,suitable,-2.55271,mild drought,87.232744,high,2.60802,high,205.066474,moderate,112.61573,very low,108.540956,low,21.307349,low,0.979305,very low,0.940982,moderate,158.646764,low,70.751916,low,181.477355,moderate,2.607712,very low,0.419257,moderate,6.892857,WR,11.512522,very low
HABIGANJ,Baniachang,not suitable,-2.463269,mild drought,87.255812,high,2.618559,high,205.531699,moderate,108.615945,very low,108.734383,low,21.477983,low,0.959367,very low,0.942276,moderate,173.532658,low,85.725624,low,174.976409,moderate,1.731722,very low,0.402864,low,4.0,Be,4.328766,very low
HABIGANJ,Chunarughat,suitable,-2.529624,mild drought,87.148025,moderate,2.596177,high,205.590829,moderate,129.509685,very low,108.09444,low,20.946701,low,0.96587,very low,0.922711,moderate,143.756487,very low,55.877671,very low,178.998058,moderate,3.157238,very low,0.324751,low,8.165289,Jc,24.766229,very low
HABIGANJ,Habiganj,not suitable,-2.641183,mild drought,87.234949,high,2.614509,high,205.524152,moderate,114.949514,very low,108.813038,low,21.577773,low,0.974699,very low,0.940899,moderate,155.231923,low,67.343239,low,175.26388,moderate,1.998913,very low,0.431385,moderate,4.0,Be,6.045685,very low
HABIGANJ,Lakhai,not suitable,-2.612472,mild drought,86.498142,moderate,2.618011,high,206.367349,moderate,121.251119,very low,108.042033,low,21.545596,low,0.929054,very low,0.894704,low,154.207209,low,67.056085,low,176.726553,moderate,1.777687,very low,0.454192,moderate,4.0,Be,6.685591,very low
HABIGANJ,Madhabpur,suitable,-2.415353,mild drought,87.152135,moderate,2.608795,high,206.41996,moderate,130.81856,very low,108.377652,low,21.224987,low,0.954911,very low,0.913759,moderate,144.348266,very low,56.468682,very low,180.491255,moderate,2.203312,very low,0.37551,low,5.645161,Ao,6.658091,very low
HABIGANJ,Nabiganj,suitable,-2.025454,mild drought,87.972206,high,2.61468,high,204.930874,moderate,101.869189,very low,108.753308,low,20.780322,low,0.995333,very low,0.941785,moderate,188.695144,low,100.172397,low,177.217512,moderate,2.293027,very low,0.44748,moderate,4.176471,Be,2.441019,very low
MOULVI BAZAR,Barlekha,suitable,-2.123273,mild drought,90.655522,very high,2.588811,high,203.407291,low,119.484761,very low,107.121282,low,16.46594,very low,0.962672,very low,0.916536,moderate,211.753782,moderate,120.455871,moderate,184.126471,moderate,3.97903,very low,0.279315,low,7.333333,Nd,19.278881,very low
MOULVI BAZAR,Kamalganj,suitable,-2.250717,mild drought,87.867713,high,2.589282,high,204.448089,moderate,127.337694,very low,107.435593,low,19.568291,low,0.966041,very low,0.915248,moderate,161.0547,low,72.457845,low,180.764887,moderate,4.140784,very low,0.304564,low,9.94958,Bd,32.459439,very low
MOULVI BAZAR,Kulaura,suitable,-1.963338,incipient dry spell,88.553944,high,2.594364,high,203.844699,low,113.551053,very low,107.30053,low,18.74676,very low,0.968525,very low,0.913543,moderate,185.633069,low,96.424093,low,177.501606,moderate,3.822886,very low,0.302783,low,7.038462,Nd,20.012194,very low
MOULVI BAZAR,Moulavibazar,suitable,-1.866445,incipient dry spell,88.035909,high,2.611423,high,204.36295,moderate,105.460893,very low,108.617632,low,20.582541,low,0.988486,very low,0.95233,moderate,181.283461,low,92.608192,low,176.57123,moderate,2.379557,very low,0.477045,moderate,4.375,Be,1.565598,very low
MOULVI BAZAR,Rajnagar,not suitable,-1.740274,incipient dry spell,88.833946,high,2.604305,high,204.029721,moderate,106.180233,very low,108.067369,low,19.233734,very low,0.984239,very low,0.937012,moderate,197.790057,moderate,108.344265,low,179.436409,moderate,2.948222,very low,0.421245,moderate,4.365854,Be,5.063926,very low
MOULVI BAZAR,Srimangal,suitable,-2.391162,mild drought,87.686385,high,2.600137,high,204.835914,moderate,123.630632,very low,108.263207,low,20.577955,low,0.974908,very low,0.940685,moderate,153.870653,low,65.472712,low,175.529098,moderate,3.171549,very low,0.380513,low,4.521739,Be,18.124171,very low
SUNAMGANJ,Bishwambarpur,suitable,-2.351522,mild drought,86.088535,moderate,2.615189,high,203.843752,low,114.158032,very low,106.932251,low,20.845239,low,0.973017,very low,0.874326,low,204.461045,moderate,118.285078,moderate,176.060582,moderate,1.715123,very low,0.381317,low,5.727273,Ao,-0.726392,very low
SUNAMGANJ,Chhatak,suitable,-1.817804,incipient dry spell,88.085198,high,2.610126,high,204.161532,moderate,101.893641,very low,107.775218,low,19.690163,low,0.994435,very low,0.907454,moderate,227.471704,moderate,139.088573,moderate,176.021508,moderate,2.076904,very low,0.604498,moderate,4.0,Be,-0.421193,very low
SUNAMGANJ,Derai,not suitable,-2.046374,mild drought,87.661621,high,2.622123,high,204.069259,moderate,109.956238,very low,107.639457,low,19.977498,low,0.945574,very low,0.916905,moderate,203.311098,moderate,115.379355,moderate,174.262634,moderate,1.51821,very low,0.509889,moderate,4.0,Be,-0.665746,very low
SUNAMGANJ,Dharampasha,not suitable,-2.229664,mild drought,86.327962,moderate,2.633048,high,204.33425,moderate,127.389685,very low,106.890172,low,20.562498,low,0.961614,very low,0.85728,low,189.700158,low,103.269959,low,172.690698,moderate,1.524233,very low,0.360751,low,4.830189,Be,3.047016,very low
SUNAMGANJ,Dowarabazar,suitable,-1.933464,incipient dry spell,86.957732,moderate,2.604283,high,203.420509,low,104.436333,very low,107.162148,low,20.203727,low,0.993802,very low,0.884071,low,223.024313,moderate,135.870851,moderate,175.002215,moderate,1.88609,very low,0.389462,low,4.804878,Be,0.928326,very low
SUNAMGANJ,Jagannathpur,suitable,-1.717825,incipient dry spell,88.81737,high,2.614955,high,204.58954,moderate,102.665034,very low,108.266434,low,19.449081,low,0.989536,very low,0.927578,moderate,213.668982,moderate,124.433041,moderate,176.608874,moderate,2.138269,very low,0.542471,moderate,4.0,Be,-0.508153,very low
SUNAMGANJ,Jamalganj,not suitable,-2.323302,mild drought,86.325192,moderate,2.626739,high,203.933615,moderate,116.063766,very low,107.027734,low,20.702815,low,0.962196,very low,0.878098,low,199.260195,moderate,112.806805,moderate,173.938065,moderate,1.465263,very low,0.47204,moderate,4.017857,Be,-0.478687,very low
SUNAMGANJ,Sulla,not suitable,-2.227792,mild drought,86.854576,moderate,2.624101,high,204.979001,moderate,114.170848,very low,107.28244,low,20.427807,low,0.929191,very low,0.883647,low,190.641949,low,103.481061,low,174.37469,moderate,1.384188,very low,0.418727,moderate,4.0,Be,0.775291,very low
SUNAMGANJ,Sunamganj,suitable,-2.072164,mild drought,87.264206,high,2.616361,high,204.280809,moderate,106.024868,very low,107.771643,low,20.508943,low,0.982069,very low,0.910497,moderate,212.913983,moderate,125.467974,moderate,174.304397,moderate,1.607686,very low,0.591632,moderate,4.173228,Be,-1.290039,very low
SUNAMGANJ,Tahirpur,not suitable,-2.335863,mild drought,85.702427,moderate,2.621237,high,203.162685,low,123.294621,very low,106.38205,low,20.678887,low,0.974003,very low,0.844733,low,196.290144,moderate,110.499079,moderate,175.334488,moderate,1.764991,very low,0.417619,moderate,5.950617,Ao,-0.943943,very low
SYLHET,Balaganj,not suitable,-1.619651,incipient dry spell,89.654641,high,2.609526,high,204.29028,moderate,104.874394,very low,108.227105,low,18.571666,very low,0.992496,very low,0.932376,moderate,217.561636,moderate,127.392027,moderate,176.342531,moderate,2.298132,very low,0.454458,moderate,4.0,Be,0.333211,very low
SYLHET,Beanibazar,not suitable,-2.390782,mild drought,91.091563,very high,2.596622,high,203.080814,low,122.202037,very low,107.297999,low,16.207051,very low,0.960246,very low,0.931341,moderate,227.866497,moderate,136.225441,moderate,175.733388,moderate,1.974557,very low,0.317654,low,7.8,Nd,5.924019,very low
SYLHET,Biswanath,very suitable,-1.594407,incipient dry spell,89.253251,high,2.60843,high,204.077206,moderate,103.709772,very low,107.845382,low,18.591625,very low,0.987697,very low,0.914238,moderate,233.066581,moderate,143.416489,moderate,176.872528,moderate,2.448543,very low,0.457267,moderate,4.0,Be,-0.23786,very low
